Protein	Name	Phylum	Type
14_1009_02_40cm_scaffold_22372_1	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_02_40cm_scaffold_22372_2	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_02_40cm_scaffold_22372_3	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_02_40cm_scaffold_22372_4	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_02_40cm_scaffold_22372_5	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_02_40cm_scaffold_22372_6	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_02_40cm_scaffold_22372_7	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_02_40cm_scaffold_22372_8	ANG-CHLX_Type III PKS_0	ANG-CHLX	Type III PKS
14_1009_02_40cm_scaffold_390_38	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_39	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_40	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_41	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_42	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_43	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_44	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_45	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_46	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_47	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_48	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_49	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_50	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_51	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_52	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_53	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_54	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_55	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_56	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_57	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_58	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_59	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_60	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_61	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_390_62	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1114_1	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_2	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_3	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_4	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_5	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_6	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_7	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_8	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_9	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_10	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_11	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_12	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_13	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_14	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1114_15	Chloroflexi_NRPS_0	Chloroflexi	NRPS
14_1009_02_40cm_scaffold_1432_1	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_2	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_3	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_4	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_5	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_6	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_7	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_8	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_9	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_10	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_11	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_12	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_13	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_14	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_15	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_16	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_1432_17	Chloroflexi_Type II PKS_0	Chloroflexi	Type II PKS
14_1009_02_40cm_scaffold_14522_1	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_14522_2	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_14522_3	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_14522_4	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_14522_5	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_14522_6	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_14522_7	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_14522_8	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_14522_9	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_14522_10	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_1027_12	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_1027_13	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_1027_14	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_1027_15	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_1027_16	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_1027_17	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_1027_18	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_1027_19	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_1027_20	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_1027_21	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_1027_22	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_1027_23	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_1027_24	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_43	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_44	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_45	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_46	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_47	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_48	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_49	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_50	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_51	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_52	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_53	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_54	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_55	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_56	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_115_57	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_02_40cm_scaffold_719_1	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_2	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_3	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_4	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_5	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_6	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_7	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_8	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_9	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_10	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_11	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_12	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_13	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_14	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_15	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_16	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_17	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_18	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_19	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_20	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_21	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_02_40cm_scaffold_719_22	Gemmatimonadetes_NRPS_0	Gemmatimonadetes	NRPS
14_1009_05_20cm_scaffold_3797_1	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_3797_2	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_3797_3	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_3797_4	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_3797_5	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_3797_6	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_3797_7	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_3797_8	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_3797_9	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_11811_1	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_11811_2	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_11811_3	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_11811_4	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_11811_5	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_20cm_scaffold_7_50	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_51	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_52	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_53	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_54	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_55	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_56	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_57	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_58	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_59	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_60	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_61	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_62	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_63	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_64	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_65	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_66	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_67	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_68	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_69	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_70	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_7_71	Acidobacteria_Lassopeptide_0	Acidobacteria	Lassopeptide
14_1009_05_20cm_scaffold_11_212	Acidobacteria_Bacteriocin_0	Acidobacteria	Bacteriocin
14_1009_05_20cm_scaffold_11_213	Acidobacteria_Bacteriocin_0	Acidobacteria	Bacteriocin
14_1009_05_20cm_scaffold_11_214	Acidobacteria_Bacteriocin_0	Acidobacteria	Bacteriocin
14_1009_05_20cm_scaffold_11_215	Acidobacteria_Bacteriocin_0	Acidobacteria	Bacteriocin
14_1009_05_20cm_scaffold_11_216	Acidobacteria_Bacteriocin_0	Acidobacteria	Bacteriocin
14_1009_05_20cm_scaffold_11_217	Acidobacteria_Bacteriocin_0	Acidobacteria	Bacteriocin
14_1009_05_20cm_scaffold_11_218	Acidobacteria_Bacteriocin_0	Acidobacteria	Bacteriocin
14_1009_05_20cm_scaffold_11_219	Acidobacteria_Bacteriocin_0	Acidobacteria	Bacteriocin
14_1009_05_20cm_scaffold_21_111	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_112	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_113	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_114	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_115	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_116	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_117	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_118	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_119	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_120	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_121	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_122	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_123	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_124	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_125	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_126	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_21_127	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_194	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_195	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_196	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_197	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_198	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_199	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_200	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_201	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_202	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_203	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_204	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_205	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_206	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_207	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_208	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_209	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_210	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_211	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_212	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_64_213	Verrucomicrobia_Lantipeptide_0	Verrucomicrobia	Lantipeptide
14_1009_05_20cm_scaffold_3557_1	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_05_20cm_scaffold_3557_2	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_05_20cm_scaffold_3557_3	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_05_20cm_scaffold_3557_4	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_05_20cm_scaffold_3557_5	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_05_20cm_scaffold_3557_6	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_05_20cm_scaffold_3557_7	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_05_20cm_scaffold_3557_8	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_05_20cm_scaffold_3557_9	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_05_20cm_scaffold_3557_10	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_05_20cm_scaffold_3557_11	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_05_20cm_scaffold_3557_12	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_05_20cm_scaffold_3557_13	Verrucomicrobia_Type II PKS_0	Verrucomicrobia	Type II PKS
14_1009_05_20cm_scaffold_1748_16	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_05_20cm_scaffold_1748_17	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_05_20cm_scaffold_1748_18	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_05_20cm_scaffold_1748_19	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_05_20cm_scaffold_1748_20	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_05_20cm_scaffold_1748_21	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_05_20cm_scaffold_1748_22	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_05_20cm_scaffold_1748_23	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_05_20cm_scaffold_1748_24	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_05_20cm_scaffold_1748_25	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_05_20cm_scaffold_1748_26	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_05_20cm_scaffold_1748_27	Gemmatimonadetes_Bacteriocin_0	Gemmatimonadetes	Bacteriocin
14_1009_05_20cm_scaffold_2209_1	Gemmatimonadetes_Lassopeptide_0	Gemmatimonadetes	Lassopeptide
14_1009_05_20cm_scaffold_2209_2	Gemmatimonadetes_Lassopeptide_0	Gemmatimonadetes	Lassopeptide
14_1009_05_20cm_scaffold_2209_3	Gemmatimonadetes_Lassopeptide_0	Gemmatimonadetes	Lassopeptide
14_1009_05_20cm_scaffold_2209_4	Gemmatimonadetes_Lassopeptide_0	Gemmatimonadetes	Lassopeptide
14_1009_05_20cm_scaffold_2209_5	Gemmatimonadetes_Lassopeptide_0	Gemmatimonadetes	Lassopeptide
14_1009_05_20cm_scaffold_2209_6	Gemmatimonadetes_Lassopeptide_0	Gemmatimonadetes	Lassopeptide
14_1009_05_20cm_scaffold_2209_7	Gemmatimonadetes_Lassopeptide_0	Gemmatimonadetes	Lassopeptide
14_1009_05_20cm_scaffold_2209_8	Gemmatimonadetes_Lassopeptide_0	Gemmatimonadetes	Lassopeptide
14_1009_05_20cm_scaffold_2209_9	Gemmatimonadetes_Lassopeptide_0	Gemmatimonadetes	Lassopeptide
14_1009_05_20cm_scaffold_2209_10	Gemmatimonadetes_Lassopeptide_0	Gemmatimonadetes	Lassopeptide
14_1009_05_20cm_scaffold_2209_11	Gemmatimonadetes_Lassopeptide_0	Gemmatimonadetes	Lassopeptide
14_1009_05_30cm_scaffold_3641_1	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_30cm_scaffold_3641_2	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_30cm_scaffold_3641_3	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_30cm_scaffold_3641_4	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_30cm_scaffold_3641_5	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_30cm_scaffold_3641_6	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_30cm_scaffold_3641_7	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_30cm_scaffold_3641_8	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_30cm_scaffold_2813_1	Acidobacteria_NRPS_0	Acidobacteria	NRPS
14_1009_05_30cm_scaffold_2813_2	Acidobacteria_NRPS_0	Acidobacteria	NRPS
